Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Started in,Number of Presenters,Male Presenters,Female Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
2,GODESi,51,317,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Food,Handmade lollipops,0,2,1,1,0,Middle,Bangalore,Karnataka,0,270,0,0,0,yes,0,no,funded,90,0.5,18000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Vikas D Nahar,Yes,Yes,No,Yes,No,No,Yes,1
2,TAC,51,318,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,"ayurveda co for glowing skin, makeup & open pores",0,2,1,1,1,Middle,Mumbai,Maharashtra,0,0,0,0,0,yes,0,no,funded,150,0.5,30000,Yes,Yes,81,1,69,12,8100,2,no,No,0,0,0,0,0,0,0,0,0,0,40.5,0.5,34.5,0,0,0,0,0,0,0,0,0,40.5,0.5,34.5,Vikas D Nahar,Vikas D Nahar,Yes,Yes,No,Yes,No,No,Yes,1
2,Naara-Aaba,51,319,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Liquor/Beverages,pears and plum wine,2017,2,1,1,1,Middle,Ziro,Arunachal Pradesh,0,0,50,18,0,no,0,no,funded,75,2.5,3000,Yes,Yes,50,5,25,10,1000,2,no,No,0,0,0,0,25,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.5,12.5,Vikas D Nahar,Vikas D Nahar,Yes,Yes,No,Yes,No,No,Yes,1
2,StyloBug,51,320,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,Girls Dresses Online,0,2,1,1,0,Middle,Delhi,Delhi,1400,46,0,18,0,no,0,no,funded,80,2,4000,Yes,Yes,80,10,0,0,800,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,0,0,No Guest Invested,Vikas D Nahar,Yes,Yes,No,Yes,No,No,Yes,1
2,ZenOnco,0,321,02-Jan-23,10-Mar-23,Not given,Unseen,Rahul Dua,Medical/Health,saving lives from cancer,0,2,1,1,0,Middle,Jodhpur,Rajasthan,0,21,0,0,0,yes,0,no,funded,100,1,10000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Vikas D Nahar,Yes,Yes,No,Yes,No,No,Yes,1
3,HonestHome,1,322,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Rahul Dua,Furnishing/Household,Eco friendly products,2019,1,1,0,0,Middle,Dhampur,Uttar Pradesh,1400,142,0,5,0,no,0,no,funded,100,2,5000,Yes,Yes,100,3,0,0,3333.333333,1,no,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
3,AdilQadri,1,323,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Rahul Dua,Beauty/Fashion,Perfumes and Attar,2020,1,1,0,0,Young,Bilimora,Gujarat,2070,600,70,0,0,yes,0,no,funded,100,0.5,20000,Yes,Yes,100,1,0,0,10000,1,no,Yes,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
3,ConsciousChemist,1,324,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Rahul Dua,Beauty/Fashion,Skincare Products,2020,2,2,0,0,Middle,Jaipur,Rajasthan,450,85,0,0,0,no,0,no,funded,60,2,3000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
3,TheCinnamonKitchen,2,325,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Rahul Dua,Food,Plant-based healthy snacks,2019,1,0,1,0,Middle,Chandigarh,Punjab,82,0,0,0,0,no,0,no,funded,60,2,3000,Yes,Yes,60,5,0,0,1200,1,no,No,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,WtfGyms,2,326,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Rahul Dua,Services,Gyms service,2021,2,1,1,1,Middle,Noida,Uttar Pradesh,0,65,0,0,0,no,0,no,funded,100,2,5000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,Intervue,2,327,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Rahul Dua,Technology/Software,Conducts technical interviews online,2020,2,2,0,0,Young,"Ludhiana,Ghaziabad","Punjab,Uttar Pradesh",870,0,0,0,0,no,0,no,funded,150,1,15000,Yes,Yes,150,2,0,0,7500,1,no,No,0,0,0,0,0,0,0,0,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,RodBez,3,328,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Rahul Dua,Vehicles/Electrical Vehicles,Taxi-service for Bihar,2022,2,2,0,0,Middle,Saharsa,Bihar,0,6,0,0,0,yes,0,no,funded,50,5,1000,Yes,Yes,20,5,30,12,400,2,no,No,0,0,0,0,10,2.5,15,0,0,0,0,0,0,0,0,0,10,2.5,15,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,Blix,3,329,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Rahul Dua,Technology/Software,Robotics toys,2021,1,1,0,0,Middle,Mumbai,Maharashtra,400,36,50,0,0,no,0,no,funded,80,2,4000,Yes,Yes,80,4,0,0,2000,2,no,No,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,40,2,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,Homversity,3,330,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Rahul Dua,Technology/Software,Digital student housing app,2022,1,1,0,0,Young,Ahmedabad,Gujarat,0,100,0,0,0,yes,0,no,funded,65,2,3250,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,TURMS,4,331,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Rahul Dua,Beauty/Fashion,Intelligent Clothing,2022,1,1,0,0,Old,Bangalore,Karnataka,70,86,0,0,0,no,0,no,funded,120,2,6000,Yes,Yes,120,4,0,0,3000,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,4,0,Azhar Iqubal,Azhar Iqubal,No,Yes,Yes,Yes,Yes,No,No,1
3,mintree,4,332,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Rahul Dua,Beauty/Fashion,Skincare products,2018,1,0,1,0,Middle,Nagpur,Maharashtra,900,0,0,0,0,no,0,no,funded,90,1,9000,Yes,Yes,90,1.5,0,0,6000,2,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.75,0,0,0,0,0,0,0,45,0.75,0,Azhar Iqubal,Azhar Iqubal,No,Yes,Yes,Yes,Yes,No,No,1
3,80Wash,4,333,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Rahul Dua,Manufacturing,Waterless washing machine,2021,3,3,0,0,Middle,Chandigarh,Punjab,0,0,0,0,0,no,0,yes,funded,100,2.5,4000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Azhar Iqubal,No,Yes,Yes,Yes,Yes,No,No,1
3,DilFoods,5,334,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Rahul Dua,Food,Virtual restaurant service,2022,1,0,1,0,Middle,Ranchi,Jharkhand,700,0,0,0,0,no,0,no,funded,50,0.5,10000,Yes,Yes,200,2.67,0,0,7490.636704,4,no,No,0,0,0,0,50,0.667,0,0,0,0,0,0,0,50,0.667,0,50,0.6675,0,0,0,0,50,0.6675,0,Radhika Gupta,Radhika Gupta,No,Yes,No,Yes,Yes,Yes,No,1
3,AIKavach/Panoplia,5,335,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Rahul Dua,Technology/Software,Online security app,2023,1,0,1,0,Middle,Hyderabad,Telangana,0,0,0,0,0,no,0,yes,funded,50,1.25,4000,Yes,Yes,100,2.5,0,0,4000,2,yes,No,2.5,0,0,0,0,0,0,0,0,0,50,1.25,0,50,1.25,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Radhika Gupta,No,Yes,No,Yes,Yes,Yes,No,1
3,Bartisans,5,336,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Rahul Dua,Liquor/Beverages,Cocktail Mocktail mixers,2021,2,1,1,0,Middle,Mumbai,Maharashtra,143,35,70,0,0,yes,0,no,funded,100,2.5,4000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Radhika Gupta,No,Yes,No,Yes,Yes,Yes,No,1
3,Aretto,6,337,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Rahul Dua,Manufacturing,Expandable Shoes For Kids,2020,1,1,0,0,Middle,Pune,Maharashtra,700,60,57,0,0,yes,5,yes,funded,80,1,8000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
3,Kalakaram,6,338,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Rahul Dua,Manufacturing,"Unique, creative and exciting DIY kits for all ages",2022,1,1,0,0,Middle,Gurgaon,Haryana,500,50,0,23,0,no,0,no,funded,50,2.5,2000,Yes,Yes,60,6,0,0,0,3,no,No,0,20,2,0,0,0,0,20,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
3,NabhiSutra,6,339,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Rahul Dua,Beauty/Fashion,Navel Ayurvedic Oils Online,0,2,1,1,0,Middle,Vadodara,Gujarat,450,50,0,8,0,no,0,no,funded,60,3,2000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
3,Zorko,7,340,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Food,Quick service restaurant,2021,2,2,0,0,Young,Surat,Gujarat,3000,240,40,20,0,no,0,no,funded,150,1,15000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,Tramboo,7,341,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Sports,Kashmir willow bats,2021,2,2,0,0,Young,Srinagar,Jammu & Kashmir,600,18,0,25,0,no,0,no,funded,30,3,1000,Yes,Yes,30,4,0,0,750,2,no,No,0,0,0,0,0,0,0,0,0,0,15,2,0,15,2,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,WeHear,7,342,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Medical/Health,Hearing Solutions,2017,2,2,0,0,Middle,Ahmedabad,Gujarat,282,93,0,0,0,no,0,yes,funded,250,1,25000,Yes,Yes,250,1,0,0,25000,1,yes,No,1.5,0,0,0,0,0,0,0,0,0,0,0,0,250,1,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,Tiggle,8,343,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Rahul Dua,Food,Chocolate mixes,2020,1,0,1,0,Young,Agra,Uttar Pradesh,150,12,0,0,0,no,0,no,funded,50,5,1000,Yes,Yes,50,20,0,0,250,2,no,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,25,10,0,0,0,0,No Guest Invested,Azhar Iqubal,Yes,No,Yes,No,Yes,No,Yes,1
3,WYLDCard,8,344,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Rahul Dua,Technology/Software,Customer as Infulencer,2023,3,3,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,yes,0,no,funded,50,0.5,10000,Yes,Yes,75,1.5,0,0,5000,1,no,No,0,0,0,0,0,0,0,75,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Azhar Iqubal,Yes,No,Yes,No,Yes,No,Yes,1
3,upliance.ai,8,345,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Rahul Dua,Furnishing/Household,Smart Cooker,2021,2,2,0,0,Middle,Bangalore,Karnataka,0,0,0,0,0,yes,0,yes,funded,100,1,10000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Azhar Iqubal,Yes,No,Yes,No,Yes,No,Yes,1
3,PizzaGalleria,9,346,22-Jan-24,31-Mar-24,01-Feb-24,Entrepreneurial Brilliance,Rahul Dua,Food,100% Veg Pizza,2015,2,2,0,0,Middle,Gohana,Haryana,115,0,0,15,0,no,0,no,funded,100,2,5000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,AiCars,9,347,22-Jan-24,31-Mar-24,01-Feb-24,Entrepreneurial Brilliance,Rahul Dua,Vehicles/Electrical Vehicles,Hydrogen powered AI Car,2021,1,1,0,0,Young,Yavatmal,Maharashtra,0,0,0,0,0,no,0,no,funded,200,4,5000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,RooftopApp,9,348,22-Jan-24,31-Mar-24,01-Feb-24,Entrepreneurial Brilliance,Rahul Dua,Technology/Software,Art Learning platform,2019,1,1,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,yes,0,no,funded,200,4,5000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,GoenchiFeni,10,349,22-Jan-24,31-Mar-24,02-Feb-24,Pitching Innovation,Rahul Dua,Liquor/Beverages,Alcohol brand,2023,2,1,1,0,Middle,Goa,Goa,0,0,42,0,0,no,0,no,funded,100,5,2000,Yes,Yes,200,15,0,0,1333.333333,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,15,0,Deepinder Goyal,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,Arata,10,350,22-Jan-24,31-Mar-24,02-Feb-24,Pitching Innovation,Rahul Dua,Beauty/Fashion,Hair care,2018,2,2,0,0,Middle,Delhi,Delhi,170,200,0,5,0,no,0,no,funded,100,1.25,8000,Yes,Yes,100,1.33,0,0,7518.796992,2,yes,No,0.6,50,0.665,0,50,0.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,Vecros,10,351,22-Jan-24,31-Mar-24,02-Feb-24,Pitching Innovation,Rahul Dua,Technology/Software,Spatial AI drone,2018,2,1,1,0,Young,Delhi,Delhi,0,9,0,0,0,no,0,no,funded,100,2.5,4000,Yes,Yes,20,1,80,10,2000,1,no,No,0,0,0,0,0,0,0,0,0,0,20,1,80,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Deepinder Goyal,Yes,Yes,Yes,Yes,No,No,No,1
3,GudGum,11,352,22-Jan-24,31-Mar-24,05-Feb-24,Disrupting The Status Quo,Rahul Dua,Food,Healthy Chewing Gum brand,2022,2,2,0,0,Young,Bangalore,Karnataka,0,0,0,0,0,no,9,no,funded,50,5,1000,Yes,Yes,80,10,0,0,800,4,no,Yes,0,0,0,0,20,2.5,0,20,2.5,0,20,2.5,0,0,0,0,20,2.5,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,Yes,No,0
3,EvaScalp,11,353,22-Jan-24,31-Mar-24,05-Feb-24,Disrupting The Status Quo,Rahul Dua,Medical/Health,Post Chemo Scalp Cooling brand,2020,1,1,0,0,Middle,Mumbai,Maharashtra,59,10,85,0,0,yes,0,yes,funded,30,1.2,2500,Yes,Yes,30,1.8,0,0,1666.666667,3,no,No,0,10,0.6,0,0,0,0,0,0,0,10,0.6,0,0,0,0,10,0.6,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,Yes,No,0
3,Elitty,11,354,22-Jan-24,31-Mar-24,05-Feb-24,Disrupting The Status Quo,Rahul Dua,Beauty/Fashion,Teenage Make-up,0,2,0,2,0,Middle,Gurgaon,Haryana,113,11,36,0,0,yes,0,no,funded,100,4,2500,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,Yes,No,0
3,HoneyTwigs,12,355,22-Jan-24,31-Mar-24,06-Feb-24,Showcase Of Innovation,Rahul Dua,Food,Honey products,0,3,3,0,0,Middle,Delhi,Delhi,400,35,0,0,0,no,0,no,funded,75,3,2500,Yes,Yes,75,3,0,0,2500,3,no,No,0,0,0,0,0,0,0,25,1,0,0,0,0,25,1,0,25,1,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,Koparo,12,356,22-Jan-24,31-Mar-24,06-Feb-24,Showcase Of Innovation,Rahul Dua,Food,Coconut based Cleaning Products,2020,1,0,1,0,Middle,Delhi,Delhi,450,80,0,0,0,no,0,no,funded,70,1,7000,Yes,Yes,70,1,0,0,7000,2,no,No,0,0,0,0,35,0.5,0,0,0,0,35,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,2Ballz,12,357,22-Jan-24,31-Mar-24,06-Feb-24,Showcase Of Innovation,Rahul Dua,Beauty/Fashion,Mens Innerwear,2023,3,3,0,0,Middle,Indore,Madhya Pradesh,0,164,0,0,0,no,0,no,funded,30,5,600,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,No,Yes,Yes,Yes,Yes,Yes,No,0
3,JewelBox,13,358,22-Jan-24,31-Mar-24,07-Feb-24,Innovation Unleashed,Rahul Dua,Beauty/Fashion,Lab Grown Diamond Jewellery Brand,0,2,1,1,0,Middle,Kolkata,West Bengal,520,0,0,0,0,no,0,no,funded,100,2,5000,Yes,Yes,200,6,0,0,3333.333333,5,no,No,0,0,0,0,40,1.2,0,0,0,0,40,1.2,0,40,1.2,0,40,1.2,0,0,0,0,40,1.2,0,Radhika Gupta,Radhika Gupta,No,Yes,No,Yes,Yes,Yes,No,1
3,DaakRoom,13,359,22-Jan-24,31-Mar-24,07-Feb-24,Innovation Unleashed,Rahul Dua,Services,Letter Writing Services,2013,2,0,2,0,Middle,Delhi,Delhi,90,0,0,0,0,no,0,no,funded,36,4,900,Yes,Yes,36,6,0,0,600,1,yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,No Guest Invested,Radhika Gupta,No,Yes,No,Yes,Yes,Yes,No,1
3,Nuvedo,13,360,22-Jan-24,31-Mar-24,07-Feb-24,Innovation Unleashed,Rahul Dua,Food,Mushroom Growing Service,2021,2,1,1,1,Middle,Bangalore,Karnataka,25,0,0,0,0,no,6,no,funded,50,3,1666.666667,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,Radhika Gupta,No,Yes,No,Yes,Yes,Yes,No,1
3,WALK,14,361,22-Jan-24,31-Mar-24,08-Feb-24,Pitch Perfect,Rahul Dua,Medical/Health,Wearable Mobility Aid,2018,1,1,0,0,Young,Mumbai,Maharashtra,0,0,0,0,0,no,0,yes,funded,50,1.5,3333.333333,Yes,Yes,50,2.3,0,0,2173.913043,2,no,No,0,0,0,0,0,0,0,25,1.15,0,25,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
3,RajaRaniCoaching,14,362,22-Jan-24,31-Mar-24,08-Feb-24,Pitch Perfect,Rahul Dua,Beauty/Fashion,Clothes Tailoring Academy,2021,2,1,1,1,Young,Surat,Gujarat,200,0,0,0,0,no,0,no,funded,130,5,2600,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
3,DecodeAge,14,363,22-Jan-24,31-Mar-24,08-Feb-24,Pitch Perfect,Rahul Dua,Medical/Health,Age Longetivity Supplements,2021,3,3,0,0,Middle,Bangalore,Karnataka,1100,0,70,0,0,yes,10,no,funded,100,1.25,8000,Yes,Yes,100,2.25,0,0,4444.444444,1,no,Yes,0,0,0,0,0,0,0,100,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
3,ALittleExtra,15,364,22-Jan-24,31-Mar-24,09-Feb-24,Shark Tank Showdown,Rahul Dua,Beauty/Fashion,Hand Made Fabric Jewellery,0,1,0,1,0,Middle,Guwahati,Assam,122,0,0,11,0,no,0,no,funded,48,6,800,Yes,Yes,60,7.5,0,0,800,2,no,No,0,0,0,0,30,3.75,0,30,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,Yes,No,0
3,Assembly,15,365,22-Jan-24,31-Mar-24,09-Feb-24,Shark Tank Showdown,Rahul Dua,Beauty/Fashion,Travel Bags,2018,2,2,0,0,Middle,Gurugram,Haryana,1150,0,0,0,0,no,0,yes,funded,85,1,8500,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,Yes,No,0
3,NasherMiles,15,366,22-Jan-24,31-Mar-24,09-Feb-24,Shark Tank Showdown,Rahul Dua,Beauty/Fashion,Travel Bags,2017,3,2,1,1,Middle,Mumbai,Maharashtra,5700,0,0,0,0,no,0,no,funded,300,0.75,40000,Yes,Yes,300,1.5,0,0,20000,5,no,No,0,60,0.3,0,60,0.3,0,60,0.3,0,60,0.3,0,0,0,0,60,0.3,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,Yes,No,0
3,AltCo,16,367,22-Jan-24,31-Mar-24,12-Feb-24,Innovation At Every Step,Rahul Dua,Food,Plant based dairy products,2020,2,2,0,0,Middle,Bangalore,Karnataka,1000,110,0,0,0,yes,0,no,funded,150,2,7500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,"Ronnie Screwvala,Radhika Gupta",No,No,Yes,Yes,Yes,No,No,2
3,Without,16,368,22-Jan-24,31-Mar-24,12-Feb-24,Innovation At Every Step,Rahul Dua,Beauty/Fashion,Products made from Waste Plastic,2020,1,1,0,0,Middle,Pune,Maharashtra,0,0,0,0,0,no,0,yes,funded,75,1,7500,Yes,Yes,75,3,0,0,2500,2,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,1.5,0,0,0,0,0,0,0,37.5,1.5,0,Ronnie Screwvala,"Ronnie Screwvala,Radhika Gupta",No,No,Yes,Yes,Yes,No,No,2
3,Kibo,16,369,22-Jan-24,31-Mar-24,12-Feb-24,Innovation At Every Step,Rahul Dua,Technology/Software,TrestleLabs Optical Character Recognition,2019,2,1,1,1,Middle,"Faridabad,Ahmedabad","Haryana,Gujarat",135,0,0,30,0,no,0,yes,funded,60,1,6000,Yes,Yes,60,6,0,0,1000,2,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,30,3,0,Ronnie Screwvala,"Ronnie Screwvala,Radhika Gupta",No,No,Yes,Yes,Yes,No,No,2
